language,algorithm,instance_id,case,n,run,target,sum_values,exists,recursive_calls,time_seconds,time_ms
Python,Backtracking,357,average,14,27,4694,8327,true,485,0.0000435000,0.043500
Python,Backtracking,358,average,14,28,3205,7293,true,7,0.0000017000,0.001700
Python,Backtracking,359,average,14,29,4705,8107,true,1877,0.0001663000,0.166300
Python,Backtracking,360,average,14,30,3659,8255,true,36,0.0000041000,0.004100
Python,Backtracking,361,average,15,1,4309,7523,true,296,0.0000270000,0.027000
Python,Backtracking,362,average,15,2,2916,6969,true,311,0.0000290000,0.029000
Python,Backtracking,363,average,15,3,3241,7826,true,1876,0.0002008000,0.200800
Python,Backtracking,364,average,15,4,3961,7152,true,897,0.0001315000,0.131500
Python,Backtracking,365,average,15,5,4228,7791,true,568,0.0000551000,0.055100
Python,Backtracking,366,average,15,6,3061,6964,true,6264,0.0006015000,0.601500
Python,Backtracking,367,average,15,7,3232,5733,true,3312,0.0003086000,0.308600
Python,Backtracking,368,average,15,8,3579,8253,true,466,0.0000418000,0.041800
Python,Backtracking,369,average,15,9,4326,8015,true,4629,0.0004082000,0.408200
Python,Backtracking,370,average,15,10,3454,5884,true,867,0.0000770000,0.077000
Python,Backtracking,371,average,15,11,4599,9687,true,2889,0.0002630000,0.263000
Python,Backtracking,372,average,15,12,3152,7754,true,2801,0.0002540000,0.254000
Python,Backtracking,373,average,15,13,3120,7783,true,1430,0.0001331000,0.133100
Python,Backtracking,374,average,15,14,3519,8582,true,652,0.0000621000,0.062100
Python,Backtracking,375,average,15,15,4040,7355,true,3230,0.0003059000,0.305900
Python,Backtracking,376,average,15,16,2651,5257,true,137,0.0000144000,0.014400
Python,Backtracking,377,average,15,17,3872,7602,true,1021,0.0000983000,0.098300
Python,Backtracking,378,average,15,18,4689,8046,true,71,0.0000079000,0.007900
Python,Backtracking,379,average,15,19,4943,8298,true,446,0.0000424000,0.042400
Python,Backtracking,380,average,15,20,3317,7114,true,3962,0.0003733000,0.373300
Python,Backtracking,381,average,15,21,4397,7765,true,548,0.0000499000,0.049900
Python,Backtracking,382,average,15,22,3506,7229,true,3194,0.0002851000,0.285100
Python,Backtracking,383,average,15,23,3579,6760,true,6656,0.0006677000,0.667700
Python,Backtracking,384,average,15,24,2928,6757,true,6353,0.0007416000,0.741600
Python,Backtracking,385,average,15,25,4505,7539,true,8394,0.0008236000,0.823600
Python,Backtracking,386,average,15,26,3190,7713,true,3997,0.0004156000,0.415600
Python,Backtracking,387,average,15,27,3663,7036,true,1639,0.0001578000,0.157800
Python,Backtracking,388,average,15,28,3005,7405,true,5427,0.0004963000,0.496300
Python,Backtracking,389,average,15,29,4593,8649,true,1204,0.0001044000,0.104400
Python,Backtracking,390,average,15,30,4223,7649,true,1546,0.0001368000,0.136800
Python,Backtracking,391,average,16,1,3724,6784,true,1700,0.0001506000,0.150600
Python,Backtracking,392,average,16,2,3776,7088,true,864,0.0000754000,0.075400
Python,Backtracking,393,average,16,3,2868,6350,true,883,0.0000800000,0.080000
Python,Backtracking,394,average,16,4,3591,6459,true,442,0.0000407000,0.040700
Python,Backtracking,395,average,16,5,2178,5271,true,7651,0.0008236000,0.823600
Python,Backtracking,396,average,16,6,4008,7834,true,554,0.0000547000,0.054700
Python,Backtracking,397,average,16,7,4891,8586,true,4158,0.0004008000,0.400800
Python,Backtracking,398,average,16,8,5144,8886,true,5996,0.0005547000,0.554700
Python,Backtracking,399,average,16,9,4819,8889,true,869,0.0000804000,0.080400
Python,Backtracking,400,average,16,10,3334,8157,true,4876,0.0004417000,0.441700
Python,Backtracking,401,average,16,11,5013,8881,true,5149,0.0004633000,0.463300
Python,Backtracking,402,average,16,12,3597,7903,true,725,0.0000674000,0.067400
Python,Backtracking,403,average,16,13,3747,8288,true,542,0.0000492000,0.049200
Python,Backtracking,404,average,16,14,4201,7274,true,1697,0.0001517000,0.151700
Python,Backtracking,405,average,16,15,5032,8404,true,1716,0.0002069000,0.206900
Python,Backtracking,406,average,16,16,3748,6730,true,3125,0.0002903000,0.290300
Python,Backtracking,407,average,16,17,4441,7455,true,29,0.0000048000,0.004800
Python,Backtracking,408,average,16,18,5673,9966,true,469,0.0000445000,0.044500
Python,Backtracking,409,average,16,19,3775,7715,true,3508,0.0003275000,0.327500
Python,Backtracking,410,average,16,20,4835,8613,true,3306,0.0003620000,0.362000
Python,Backtracking,411,average,16,21,3748,6754,true,4435,0.0005712000,0.571200
Python,Backtracking,412,average,16,22,4497,8649,true,10640,0.0014894000,1.489400
Python,Backtracking,413,average,16,23,3657,7037,true,928,0.0000927000,0.092700
Python,Backtracking,414,average,16,24,5211,9870,true,5177,0.0004782000,0.478200
Python,Backtracking,415,average,16,25,5303,9176,true,168,0.0000163000,0.016300
Python,Backtracking,416,average,16,26,4128,7897,true,2662,0.0002375000,0.237500
Python,Backtracking,417,average,16,27,4457,9018,true,5653,0.0004955000,0.495500
Python,Backtracking,418,average,16,28,4950,9240,true,196,0.0000180000,0.018000
Python,Backtracking,419,average,16,29,3950,8070,true,1924,0.0001704000,0.170400
Python,Backtracking,420,average,16,30,3350,7430,true,414,0.0000368000,0.036800
Python,Backtracking,421,average,18,1,4402,8751,true,938,0.0000851000,0.085100
Python,Backtracking,422,average,18,2,3311,8173,true,67,0.0000070000,0.007000
Python,Backtracking,423,average,18,3,4792,9055,true,5080,0.0004531000,0.453100
Python,Backtracking,424,average,18,4,3801,8352,true,1159,0.0001024000,0.102400
Python,Backtracking,425,average,18,5,4768,10515,true,907,0.0000796000,0.079600
Python,Backtracking,426,average,18,6,5130,8895,true,3489,0.0003135000,0.313500
Python,Backtracking,427,average,18,7,5713,9587,true,3132,0.0002795000,0.279500
Python,Backtracking,428,average,18,8,4374,8735,true,3215,0.0002904000,0.290400
Python,Backtracking,429,average,18,9,4191,7384,true,6334,0.0006033000,0.603300
Python,Backtracking,430,average,18,10,2438,5231,true,624,0.0000576000,0.057600
Python,Backtracking,431,average,18,11,4169,8686,true,1134,0.0001131000,0.113100
Python,Backtracking,432,average,18,12,4840,9570,true,2759,0.0002659000,0.265900
Python,Backtracking,433,average,18,13,3257,7940,true,210,0.0000204000,0.020400
Python,Backtracking,434,average,18,14,4090,9430,true,1397,0.0001379000,0.137900
Python,Backtracking,435,average,18,15,4287,7681,true,348,0.0000349000,0.034900
Python,Backtracking,436,average,18,16,5060,9310,true,380,0.0000352000,0.035200
Python,Backtracking,437,average,18,17,3948,7378,true,78,0.0000083999,0.008400
Python,Backtracking,438,average,18,18,5048,10247,true,7473,0.0007637000,0.763700
Python,Backtracking,439,average,18,19,5361,9819,true,109,0.0000138000,0.013800
Python,Backtracking,440,average,18,20,4461,8860,true,2244,0.0002672000,0.267200
Python,Backtracking,441,average,18,21,5485,9936,true,574,0.0000884000,0.088400
Python,Backtracking,442,average,18,22,5549,9276,true,232,0.0000250000,0.025000
Python,Backtracking,443,average,18,23,4714,10029,true,1634,0.0001541000,0.154100
Python,Backtracking,444,average,18,24,6316,10853,true,3781,0.0003498000,0.349800
Python,Backtracking,445,average,18,25,4232,9932,true,3088,0.0002821001,0.282100
Python,Backtracking,446,average,18,26,2829,7039,true,1591,0.0001449001,0.144900
Python,Backtracking,447,average,18,27,7054,11999,true,3988,0.0003536000,0.353600
Python,Backtracking,448,average,18,28,5224,8969,true,1762,0.0001586000,0.158600
Python,Backtracking,449,average,18,29,5056,10416,true,392,0.0000349000,0.034900
Python,Backtracking,450,average,18,30,4034,8159,true,7533,0.0006743000,0.674300
Python,Backtracking,451,average,20,1,4459,10955,true,2752,0.0002527000,0.252700
Python,Backtracking,452,average,20,2,4426,10985,true,341,0.0000334000,0.033400
Python,Backtracking,453,average,20,3,6097,11679,true,985,0.0000943000,0.094300
Python,Backtracking,454,average,20,4,5746,10047,true,1107,0.0001058000,0.105800
Python,Backtracking,455,average,20,5,4999,8802,true,378,0.0000362000,0.036200
Python,Backtracking,456,average,20,6,5106,11310,true,17,0.0000029000,0.002900
Python,Backtracking,457,average,20,7,4917,9116,true,775,0.0000741000,0.074100
Python,Backtracking,458,average,20,8,5670,9986,true,2946,0.0002769000,0.276900
Python,Backtracking,459,average,20,9,4949,8825,true,3030,0.0002758000,0.275800
Python,Backtracking,460,average,20,10,4494,8032,true,19027,0.0017241000,1.724100
Python,Backtracking,461,average,20,11,4875,9473,true,256,0.0000255000,0.025500
Python,Backtracking,462,average,20,12,4930,9150,true,3053,0.0002728000,0.272800
Python,Backtracking,463,average,20,13,3828,9406,true,11352,0.0010317000,1.031700
Python,Backtracking,464,average,20,14,5155,9702,true,40,0.0000050000,0.005000
Python,Backtracking,465,average,20,15,4569,10348,true,1836,0.0001695000,0.169500
Python,Backtracking,466,average,20,16,6107,10236,true,811,0.0000751000,0.075100
Python,Backtracking,467,average,20,17,5601,10458,true,2719,0.0002476000,0.247600
Python,Backtracking,468,average,20,18,5521,11794,true,830,0.0000751000,0.075100
Python,Backtracking,469,average,20,19,3904,8839,true,200,0.0000187000,0.018700
Python,Backtracking,470,average,20,20,4315,9031,true,563,0.0000514000,0.051400
Python,Backtracking,471,average,20,21,5370,10493,true,1584,0.0001450000,0.145000
Python,Backtracking,472,average,20,22,5064,11629,true,578,0.0000523000,0.052300
Python,Backtracking,473,average,20,23,5197,9754,true,2148,0.0001909000,0.190900
Python,Backtracking,474,average,20,24,4738,10115,true,1588,0.0001501000,0.150100
Python,Backtracking,475,average,20,25,5461,10626,true,272,0.0000247000,0.024700
Python,Backtracking,476,average,20,26,7036,12203,true,421,0.0000384000,0.038400
Python,Backtracking,477,average,20,27,4643,8850,true,18,0.0000028000,0.002800
Python,Backtracking,478,average,20,28,3269,7703,true,1996,0.0001803000,0.180300
Python,Backtracking,479,average,20,29,6712,12101,true,620,0.0000557000,0.055700
Python,Backtracking,480,average,20,30,5227,11311,true,6856,0.0007033000,0.703300
Python,Backtracking,481,worst,8,1,4732,4731,false,511,0.0000492000,0.049200
Python,Backtracking,482,worst,8,2,2976,2975,false,511,0.0000471000,0.047100
Python,Backtracking,483,worst,8,3,3050,3049,false,511,0.0000476000,0.047600
Python,Backtracking,484,worst,8,4,4943,4942,false,511,0.0000455000,0.045500
Python,Backtracking,485,worst,8,5,4505,4504,false,511,0.0000452000,0.045200
Python,Backtracking,486,worst,8,6,4002,4001,false,511,0.0000454000,0.045400
Python,Backtracking,487,worst,8,7,4387,4386,false,511,0.0000452000,0.045200
Python,Backtracking,488,worst,8,8,2699,2698,false,511,0.0000504000,0.050400
Python,Backtracking,489,worst,8,9,4920,4919,false,511,0.0000461000,0.046100
Python,Backtracking,490,worst,8,10,5543,5542,false,511,0.0000469000,0.046900
Python,Backtracking,491,worst,8,11,4576,4575,false,511,0.0000451001,0.045100
Python,Backtracking,492,worst,8,12,5876,5875,false,511,0.0000592000,0.059200
Python,Backtracking,493,worst,8,13,4823,4822,false,511,0.0000487000,0.048700
Python,Backtracking,494,worst,8,14,3162,3161,false,511,0.0000479000,0.047900
Python,Backtracking,495,worst,8,15,2527,2526,false,511,0.0023430000,2.343000
Python,Backtracking,496,worst,8,16,3903,3902,false,511,0.0000450000,0.045000
Python,Backtracking,497,worst,8,17,4736,4735,false,511,0.0000445000,0.044500
Python,Backtracking,498,worst,8,18,3877,3876,false,511,0.0000448000,0.044800
Python,Backtracking,499,worst,8,19,4428,4427,false,511,0.0000442000,0.044200
Python,Backtracking,500,worst,8,20,4478,4477,false,511,0.0000446000,0.044600
Python,Backtracking,501,worst,8,21,5039,5038,false,511,0.0000442000,0.044200
Python,Backtracking,502,worst,8,22,3240,3239,false,511,0.0000447000,0.044700
Python,Backtracking,503,worst,8,23,4495,4494,false,511,0.0000437000,0.043700
Python,Backtracking,504,worst,8,24,3727,3726,false,511,0.0000967000,0.096700
Python,Backtracking,505,worst,8,25,3626,3625,false,511,0.0000450000,0.045000
Python,Backtracking,506,worst,8,26,4222,4221,false,511,0.0000439000,0.043900
Python,Backtracking,507,worst,8,27,4195,4194,false,511,0.0000441000,0.044100
Python,Backtracking,508,worst,8,28,3458,3457,false,511,0.0000442000,0.044200
Python,Backtracking,509,worst,8,29,4655,4654,false,511,0.0000453000,0.045300
Python,Backtracking,510,worst,8,30,3410,3409,false,511,0.0000452000,0.045200
Python,Backtracking,511,worst,10,1,5503,5502,false,2047,0.0001780000,0.178000
Python,Backtracking,512,worst,10,2,4785,4784,false,2047,0.0001978000,0.197800
Python,Backtracking,513,worst,10,3,4752,4751,false,2047,0.0001773000,0.177300
Python,Backtracking,514,worst,10,4,4903,4902,false,2047,0.0001803000,0.180300
Python,Backtracking,515,worst,10,5,5139,5138,false,2047,0.0001741000,0.174100
Python,Backtracking,516,worst,10,6,4500,4499,false,2047,0.0001738000,0.173800
Python,Backtracking,517,worst,10,7,4349,4348,false,2047,0.0001812000,0.181200
Python,Backtracking,518,worst,10,8,5357,5356,false,2047,0.0001768000,0.176800
Python,Backtracking,519,worst,10,9,4957,4956,false,2047,0.0001790000,0.179000
Python,Backtracking,520,worst,10,10,5106,5105,false,2047,0.0001807000,0.180700
Python,Backtracking,521,worst,10,11,6212,6211,false,2047,0.0002266000,0.226600
Python,Backtracking,522,worst,10,12,4392,4391,false,2047,0.0002199000,0.219900
Python,Backtracking,523,worst,10,13,4742,4741,false,2047,0.0001868000,0.186800
Python,Backtracking,524,worst,10,14,4602,4601,false,2047,0.0001851000,0.185100
Python,Backtracking,525,worst,10,15,6380,6379,false,2047,0.0001831000,0.183100
Python,Backtracking,526,worst,10,16,3750,3749,false,2047,0.0001764999,0.176500
Python,Backtracking,527,worst,10,17,5180,5179,false,2047,0.0001778000,0.177800
Python,Backtracking,528,worst,10,18,4032,4031,false,2047,0.0002064000,0.206400
Python,Backtracking,529,worst,10,19,4393,4392,false,2047,0.0002033000,0.203300
Python,Backtracking,530,worst,10,20,6250,6249,false,2047,0.0001818000,0.181800
Python,Backtracking,531,worst,10,21,5274,5273,false,2047,0.0001751001,0.175100
Python,Backtracking,532,worst,10,22,4913,4912,false,2047,0.0001758000,0.175800
Python,Backtracking,533,worst,10,23,4348,4347,false,2047,0.0001806000,0.180600
Python,Backtracking,534,worst,10,24,5342,5341,false,2047,0.0001766999,0.176700
Python,Backtracking,535,worst,10,25,5657,5656,false,2047,0.0001781000,0.178100
Python,Backtracking,536,worst,10,26,6561,6560,false,2047,0.0001779000,0.177900
Python,Backtracking,537,worst,10,27,5361,5360,false,2047,0.0001761000,0.176100
Python,Backtracking,538,worst,10,28,4783,4782,false,2047,0.0001848000,0.184800
Python,Backtracking,539,worst,10,29,5332,5331,false,2047,0.0001730000,0.173000
Python,Backtracking,540,worst,10,30,5605,5604,false,2047,0.0001752000,0.175200
Python,Backtracking,541,worst,12,1,6220,6219,false,8191,0.0007075000,0.707500
Python,Backtracking,542,worst,12,2,6056,6055,false,8191,0.0007348999,0.734900
Python,Backtracking,543,worst,12,3,5347,5346,false,8191,0.0007819000,0.781900
Python,Backtracking,544,worst,12,4,6472,6471,false,8191,0.0007751000,0.775100
Python,Backtracking,545,worst,12,5,7324,7323,false,8191,0.0007171000,0.717100
Python,Backtracking,546,worst,12,6,6138,6137,false,8191,0.0007089000,0.708900
Python,Backtracking,547,worst,12,7,4262,4261,false,8191,0.0007482001,0.748200
Python,Backtracking,548,worst,12,8,8387,8386,false,8191,0.0007760000,0.776000
Python,Backtracking,549,worst,12,9,5082,5081,false,8191,0.0007204000,0.720400
Python,Backtracking,550,worst,12,10,6820,6819,false,8191,0.0007552000,0.755200
Python,Backtracking,551,worst,12,11,4730,4729,false,8191,0.0007413000,0.741300
Python,Backtracking,552,worst,12,12,4486,4485,false,8191,0.0006969000,0.696900
Python,Backtracking,553,worst,12,13,6123,6122,false,8191,0.0007200000,0.720000
Python,Backtracking,554,worst,12,14,6817,6816,false,8191,0.0007758000,0.775800
Python,Backtracking,555,worst,12,15,5752,5751,false,8191,0.0007298000,0.729800
Python,Backtracking,556,worst,12,16,5506,5505,false,8191,0.0007375000,0.737500
Python,Backtracking,557,worst,12,17,4709,4708,false,8191,0.0006987000,0.698700
Python,Backtracking,558,worst,12,18,7111,7110,false,8191,0.0007060000,0.706000
Python,Backtracking,559,worst,12,19,6456,6455,false,8191,0.0008208000,0.820800
Python,Backtracking,560,worst,12,20,5966,5965,false,8191,0.0007599000,0.759900
Python,Backtracking,561,worst,12,21,5745,5744,false,8191,0.0008972000,0.897200
Python,Backtracking,562,worst,12,22,5288,5287,false,8191,0.0007160000,0.716000
Python,Backtracking,563,worst,12,23,6447,6446,false,8191,0.0007223000,0.722300
Python,Backtracking,564,worst,12,24,6687,6686,false,8191,0.0007142000,0.714200
Python,Backtracking,565,worst,12,25,3130,3129,false,8191,0.0007019000,0.701900
Python,Backtracking,566,worst,12,26,6154,6153,false,8191,0.0006931000,0.693100
Python,Backtracking,567,worst,12,27,4718,4717,false,8191,0.0006839000,0.683900
Python,Backtracking,568,worst,12,28,5640,5639,false,8191,0.0007074000,0.707400
Python,Backtracking,569,worst,12,29,5526,5525,false,8191,0.0007578000,0.757800
Python,Backtracking,570,worst,12,30,8384,8383,false,8191,0.0007274000,0.727400
Python,Backtracking,571,worst,14,1,7694,7693,false,32767,0.0030398000,3.039800
Python,Backtracking,572,worst,14,2,6858,6857,false,32767,0.0028996000,2.899600
Python,Backtracking,573,worst,14,3,8059,8058,false,32767,0.0029796000,2.979600
Python,Backtracking,574,worst,14,4,6916,6915,false,32767,0.0030010000,3.001000
Python,Backtracking,575,worst,14,5,8824,8823,false,32767,0.0029824000,2.982400
Python,Backtracking,576,worst,14,6,5524,5523,false,32767,0.0028971000,2.897100
Python,Backtracking,577,worst,14,7,6543,6542,false,32767,0.0029917000,2.991700
Python,Backtracking,578,worst,14,8,7190,7189,false,32767,0.0031723000,3.172300
Python,Backtracking,579,worst,14,9,6511,6510,false,32767,0.0029713000,2.971300
Python,Backtracking,580,worst,14,10,5591,5590,false,32767,0.0029039000,2.903900
Python,Backtracking,581,worst,14,11,5900,5899,false,32767,0.0028977000,2.897700
Python,Backtracking,582,worst,14,12,6983,6982,false,32767,0.0031946000,3.194600
Python,Backtracking,583,worst,14,13,7856,7855,false,32767,0.0029458000,2.945800
Python,Backtracking,584,worst,14,14,7058,7057,false,32767,0.0030913000,3.091300
Python,Backtracking,585,worst,14,15,5492,5491,false,32767,0.0032155000,3.215500
Python,Backtracking,586,worst,14,16,6876,6875,false,32767,0.0032778000,3.277800
Python,Backtracking,587,worst,14,17,5868,5867,false,32767,0.0030382000,3.038200
Python,Backtracking,588,worst,14,18,5779,5778,false,32767,0.0036458000,3.645800
Python,Backtracking,589,worst,14,19,8526,8525,false,32767,0.0030308000,3.030800
Python,Backtracking,590,worst,14,20,6906,6905,false,32767,0.0029560000,2.956000
Python,Backtracking,591,worst,14,21,6206,6205,false,32767,0.0029769000,2.976900
Python,Backtracking,592,worst,14,22,5879,5878,false,32767,0.0028644000,2.864400
Python,Backtracking,593,worst,14,23,6340,6339,false,32767,0.0045705001,4.570500
Python,Backtracking,594,worst,14,24,8349,8348,false,32767,0.0033095000,3.309500
Python,Backtracking,595,worst,14,25,4611,4610,false,32767,0.0029188000,2.918800
Python,Backtracking,596,worst,14,26,6171,6170,false,32767,0.0028156000,2.815600
Python,Backtracking,597,worst,14,27,7266,7265,false,32767,0.0028886000,2.888600
Python,Backtracking,598,worst,14,28,6500,6499,false,32767,0.0035213000,3.521300
Python,Backtracking,599,worst,14,29,8834,8833,false,32767,0.0032718000,3.271800
Python,Backtracking,600,worst,14,30,4068,4067,false,32767,0.0028755000,2.875500
Python,Backtracking,601,worst,15,1,7608,7607,false,65535,0.0057553000,5.755300
Python,Backtracking,602,worst,15,2,8631,8630,false,65535,0.0069190999,6.919100
Python,Backtracking,603,worst,15,3,8835,8834,false,65535,0.0077357000,7.735700
Python,Backtracking,604,worst,15,4,8175,8174,false,65535,0.0061148001,6.114800
Python,Backtracking,605,worst,15,5,8574,8573,false,65535,0.0067538000,6.753800
Python,Backtracking,606,worst,15,6,6564,6563,false,65535,0.0061772000,6.177200
Python,Backtracking,607,worst,15,7,8682,8681,false,65535,0.0061124000,6.112400
Python,Backtracking,608,worst,15,8,7426,7425,false,65535,0.0060501000,6.050100
Python,Backtracking,609,worst,15,9,6988,6987,false,65535,0.0058689000,5.868900
Python,Backtracking,610,worst,15,10,6163,6162,false,65535,0.0064047000,6.404700
Python,Backtracking,611,worst,15,11,8259,8258,false,65535,0.0057789000,5.778900
Python,Backtracking,612,worst,15,12,7577,7576,false,65535,0.0064990000,6.499000
Python,Backtracking,613,worst,15,13,6779,6778,false,65535,0.0068803000,6.880300
Python,Backtracking,614,worst,15,14,7824,7823,false,65535,0.0067023000,6.702300
Python,Backtracking,615,worst,15,15,6921,6920,false,65535,0.0061218000,6.121800
Python,Backtracking,616,worst,15,16,7632,7631,false,65535,0.0058223000,5.822300
Python,Backtracking,617,worst,15,17,5919,5918,false,65535,0.0057003000,5.700300
Python,Backtracking,618,worst,15,18,9447,9446,false,65535,0.0061814000,6.181400
Python,Backtracking,619,worst,15,19,7500,7499,false,65535,0.0057868000,5.786800
Python,Backtracking,620,worst,15,20,7764,7763,false,65535,0.0058887000,5.888700
Python,Backtracking,621,worst,15,21,7626,7625,false,65535,0.0065067000,6.506700
Python,Backtracking,622,worst,15,22,6042,6041,false,65535,0.0060607000,6.060700
Python,Backtracking,623,worst,15,23,6791,6790,false,65535,0.0062172000,6.217200
Python,Backtracking,624,worst,15,24,9079,9078,false,65535,0.0064450999,6.445100
Python,Backtracking,625,worst,15,25,9150,9149,false,65535,0.0065672999,6.567300
Python,Backtracking,626,worst,15,26,6354,6353,false,65535,0.0064110000,6.411000
Python,Backtracking,627,worst,15,27,8368,8367,false,65535,0.0061680000,6.168000
Python,Backtracking,628,worst,15,28,8305,8304,false,65535,0.0057486000,5.748600
Python,Backtracking,629,worst,15,29,8284,8283,false,65535,0.0070097000,7.009700
Python,Backtracking,630,worst,15,30,6659,6658,false,65535,0.0057551000,5.755100
Python,Backtracking,631,worst,16,1,9288,9287,false,131071,0.0124171000,12.417100
Python,Backtracking,632,worst,16,2,8169,8168,false,131071,0.0119843000,11.984300
Python,Backtracking,633,worst,16,3,7563,7562,false,131071,0.0127047000,12.704700
Python,Backtracking,634,worst,16,4,8817,8816,false,131071,0.0123858000,12.385800
Python,Backtracking,635,worst,16,5,10507,10506,false,131071,0.0129175000,12.917500
Python,Backtracking,636,worst,16,6,6426,6425,false,131071,0.0119971000,11.997100
Python,Backtracking,637,worst,16,7,9137,9136,false,131071,0.0119613000,11.961300
Python,Backtracking,638,worst,16,8,8137,8136,false,131071,0.0119988000,11.998800
Python,Backtracking,639,worst,16,9,5983,5982,false,131071,0.0120220000,12.022000
Python,Backtracking,640,worst,16,10,8268,8267,false,131071,0.0118565000,11.856500
Python,Backtracking,641,worst,16,11,8061,8060,false,131071,0.0119971000,11.997100
Python,Backtracking,642,worst,16,12,7024,7023,false,131071,0.0136577000,13.657700
Python,Backtracking,643,worst,16,13,7368,7367,false,131071,0.0131808000,13.180800
Python,Backtracking,644,worst,16,14,8291,8290,false,131071,0.0123936000,12.393600
Python,Backtracking,645,worst,16,15,8910,8909,false,131071,0.0120696000,12.069600
Python,Backtracking,646,worst,16,16,7731,7730,false,131071,0.0126914000,12.691400
Python,Backtracking,647,worst,16,17,8272,8271,false,131071,0.0122417000,12.241700
Python,Backtracking,648,worst,16,18,8925,8924,false,131071,0.0116113000,11.611300
Python,Backtracking,649,worst,16,19,7792,7791,false,131071,0.0121650000,12.165000
Python,Backtracking,650,worst,16,20,8169,8168,false,131071,0.0122932000,12.293200
Python,Backtracking,651,worst,16,21,7699,7698,false,131071,0.0121945000,12.194500
Python,Backtracking,652,worst,16,22,6755,6754,false,131071,0.0115233000,11.523300
Python,Backtracking,653,worst,16,23,5773,5772,false,131071,0.0122628000,12.262800
Python,Backtracking,654,worst,16,24,9241,9240,false,131071,0.0127898000,12.789800
Python,Backtracking,655,worst,16,25,10465,10464,false,131071,0.0130198000,13.019800
Python,Backtracking,656,worst,16,26,8665,8664,false,131071,0.0135259000,13.525900
Python,Backtracking,657,worst,16,27,7015,7014,false,131071,0.0129493000,12.949300
Python,Backtracking,658,worst,16,28,8456,8455,false,131071,0.0123932000,12.393200
Python,Backtracking,659,worst,16,29,9138,9137,false,131071,0.0132333000,13.233300
Python,Backtracking,660,worst,16,30,7675,7674,false,131071,0.0120233000,12.023300
Python,Backtracking,661,worst,18,1,6850,6849,false,524287,0.0495541000,49.554100
Python,Backtracking,662,worst,18,2,8804,8803,false,524287,0.0497219000,49.721900
Python,Backtracking,663,worst,18,3,10815,10814,false,524287,0.0493223000,49.322300
Python,Backtracking,664,worst,18,4,8904,8903,false,524287,0.0489164000,48.916400
Python,Backtracking,665,worst,18,5,8434,8433,false,524287,0.0479867000,47.986700
Python,Backtracking,666,worst,18,6,8466,8465,false,524287,0.0503746000,50.374600
Python,Backtracking,667,worst,18,7,9195,9194,false,524287,0.0489135000,48.913500
Python,Backtracking,668,worst,18,8,12853,12852,false,524287,0.0533956000,53.395600
Python,Backtracking,669,worst,18,9,8413,8412,false,524287,0.0502881000,50.288100
Python,Backtracking,670,worst,18,10,8266,8265,false,524287,0.0503537000,50.353700
Python,Backtracking,671,worst,18,11,10116,10115,false,524287,0.0512009000,51.200900
Python,Backtracking,672,worst,18,12,9473,9472,false,524287,0.0506659000,50.665900
Python,Backtracking,673,worst,18,13,8070,8069,false,524287,0.0498265000,49.826500
Python,Backtracking,674,worst,18,14,8243,8242,false,524287,0.0488498000,48.849800
Python,Backtracking,675,worst,18,15,8877,8876,false,524287,0.0502203000,50.220300
Python,Backtracking,676,worst,18,16,8613,8612,false,524287,0.0498746000,49.874600
Python,Backtracking,677,worst,18,17,8031,8030,false,524287,0.0490564000,49.056400
Python,Backtracking,678,worst,18,18,7610,7609,false,524287,0.0497979000,49.797900
Python,Backtracking,679,worst,18,19,7733,7732,false,524287,0.0501685000,50.168500
Python,Backtracking,680,worst,18,20,11548,11547,false,524287,0.0497094000,49.709400
Python,Backtracking,681,worst,18,21,9704,9703,false,524287,0.0491043000,49.104300
Python,Backtracking,682,worst,18,22,8876,8875,false,524287,0.0521781000,52.178100
Python,Backtracking,683,worst,18,23,10324,10323,false,524287,0.0502083000,50.208300
Python,Backtracking,684,worst,18,24,9064,9063,false,524287,0.0492336000,49.233600
Python,Backtracking,685,worst,18,25,8709,8708,false,524287,0.0470420000,47.042000
Python,Backtracking,686,worst,18,26,7849,7848,false,524287,0.0475983000,47.598300
Python,Backtracking,687,worst,18,27,9435,9434,false,524287,0.0508555000,50.855500
Python,Backtracking,688,worst,18,28,10479,10478,false,524287,0.0513883000,51.388300
Python,Backtracking,689,worst,18,29,8668,8667,false,524287,0.0493530000,49.353000
Python,Backtracking,690,worst,18,30,9821,9820,false,524287,0.0517478000,51.747800
Python,Backtracking,691,worst,20,1,12005,12004,false,2097151,0.2051863000,205.186300
Python,Backtracking,692,worst,20,2,9687,9686,false,2097151,0.1947065000,194.706500
Python,Backtracking,693,worst,20,3,8842,8841,false,2097151,0.1990900000,199.090000
Python,Backtracking,694,worst,20,4,10399,10398,false,2097151,0.1973587000,197.358700
Python,Backtracking,695,worst,20,5,12386,12385,false,2097151,0.2073895000,207.389500
Python,Backtracking,696,worst,20,6,9056,9055,false,2097151,0.2055955000,205.595500
Python,Backtracking,697,worst,20,7,9839,9838,false,2097151,0.2025492000,202.549200
Python,Backtracking,698,worst,20,8,12275,12274,false,2097151,0.1985969000,198.596900
Python,Backtracking,699,worst,20,9,8222,8221,false,2097151,0.1974372000,197.437200
Python,Backtracking,700,worst,20,10,9703,9702,false,2097151,0.2055769000,205.576900
Python,Backtracking,701,worst,20,11,9346,9345,false,2097151,0.1971730000,197.173000
